datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-01 00:00:00,Aspect,Trine,Mars,Sagittarius,"18°14'34.37""",Ketu,Leo,"17°57'51.71""",120,120.2785,0.2785
2026-01-01 00:15:00,Aspect,Trine,Mars,Sagittarius,"18°15'03.10""",Ketu,Leo,"17°57'49.72""",120,120.2871,0.2871
2026-01-01 00:30:00,Aspect,Trine,Mars,Sagittarius,"18°15'31.83""",Ketu,Leo,"17°57'47.73""",120,120.2956,0.2956
2026-01-01 00:45:00,Aspect,Trine,Mars,Sagittarius,"18°16'00.56""",Ketu,Leo,"17°57'45.74""",120,120.3041,0.3041
2026-01-01 01:00:00,Aspect,Trine,Mars,Sagittarius,"18°16'29.29""",Ketu,Leo,"17°57'43.76""",120,120.3126,0.3126
2026-01-01 01:15:00,Aspect,Trine,Mars,Sagittarius,"18°16'58.02""",Ketu,Leo,"17°57'41.77""",120,120.3212,0.3212
2026-01-01 01:30:00,Aspect,Trine,Mars,Sagittarius,"18°17'26.74""",Ketu,Leo,"17°57'39.78""",120,120.3297,0.3297
2026-01-01 01:45:00,Aspect,Trine,Mars,Sagittarius,"18°17'55.47""",Ketu,Leo,"17°57'37.80""",120,120.3382,0.3382
2026-01-01 02:00:00,Aspect,Trine,Mars,Sagittarius,"18°18'24.20""",Ketu,Leo,"17°57'35.81""",120,120.3468,0.3468
2026-01-01 02:15:00,Aspect,Trine,Mars,Sagittarius,"18°18'52.93""",Ketu,Leo,"17°57'33.82""",120,120.3553,0.3553
2026-01-01 02:30:00,Aspect,Trine,Mars,Sagittarius,"18°19'21.66""",Ketu,Leo,"17°57'31.83""",120,120.3638,0.3638
2026-01-01 02:45:00,Aspect,Trine,Mars,Sagittarius,"18°19'50.40""",Ketu,Leo,"17°57'29.85""",120,120.3724,0.3724
2026-01-01 03:00:00,Aspect,Trine,Mars,Sagittarius,"18°20'19.13""",Ketu,Leo,"17°57'27.86""",120,120.3809,0.3809
2026-01-01 03:15:00,Aspect,Trine,Mars,Sagittarius,"18°20'47.86""",Ketu,Leo,"17°57'25.87""",120,120.3894,0.3894
2026-01-01 03:30:00,Aspect,Trine,Mars,Sagittarius,"18°21'16.59""",Ketu,Leo,"17°57'23.89""",120,120.398,0.398
